id,speed,travel_time,status,data_as_of,link_id,link_name,link_points,encoded_poly_line,borough,owner,transcom_id,data_id
980,14.8,73.0,SLOW,2026-01-15T08:30:00.000,CHD_PM_001,Purv Marg - Seg 1,"30.7125,76.79",,CHANDIGARH,CHDTA,1980,980
981,17.3,62.4,OK,2026-01-15T08:30:00.000,CHD_PM_002,Purv Marg - Seg 2,"30.7156,76.7936",,CHANDIGARH,CHDTA,1981,981
982,18.0,60.0,OK,2026-01-15T08:30:00.000,CHD_PM_003,Purv Marg - Seg 3,"30.7126,76.7973",,CHANDIGARH,CHDTA,1982,982
983,18.9,57.1,OK,2026-01-15T08:30:00.000,CHD_PM_004,Purv Marg - Seg 4,"30.7158,76.8009",,CHANDIGARH,CHDTA,1983,983
984,17.8,60.7,OK,2026-01-15T08:30:00.000,CHD_PM_005,Purv Marg - Seg 5,"30.719,76.8045",,CHANDIGARH,CHDTA,1984,984
985,19.7,54.8,OK,2026-01-15T08:30:00.000,CHD_PM_006,Purv Marg - Seg 6,"30.714,76.8082",,CHANDIGARH,CHDTA,1985,985
986,16.8,64.3,OK,2026-01-15T08:30:00.000,CHD_PM_007,Purv Marg - Seg 7,"30.7122,76.8118",,CHANDIGARH,CHDTA,1986,986
987,14.8,73.0,SLOW,2026-01-15T08:30:00.000,CHD_PM_008,Purv Marg - Seg 8,"30.72,76.8155",,CHANDIGARH,CHDTA,1987,987
988,16.6,65.1,OK,2026-01-15T08:30:00.000,CHD_PM_009,Purv Marg - Seg 9,"30.7151,76.8191",,CHANDIGARH,CHDTA,1988,988
989,13.7,78.8,SLOW,2026-01-15T08:30:00.000,CHD_PM_010,Purv Marg - Seg 10,"30.7109,76.8227",,CHANDIGARH,CHDTA,1989,989
990,17.3,62.4,OK,2026-01-15T08:30:00.000,CHD_PM_011,Purv Marg - Seg 11,"30.7105,76.8264",,CHANDIGARH,CHDTA,1990,990
991,13.8,78.3,SLOW,2026-01-15T08:30:00.000,CHD_PM_012,Purv Marg - Seg 12,"30.7111,76.83",,CHANDIGARH,CHDTA,1991,991
992,12.9,83.7,SLOW,2026-01-15T08:30:00.000,CHD_S8_001,Sec 8/9 Road - Seg 1,"30.75,76.7791",,CHANDIGARH,CHDTA,1992,992
993,18.8,57.4,OK,2026-01-15T08:30:00.000,CHD_S8_002,Sec 8/9 Road - Seg 2,"30.7521,76.7794",,CHANDIGARH,CHDTA,1993,993
994,14.9,72.5,SLOW,2026-01-15T08:30:00.000,CHD_S8_003,Sec 8/9 Road - Seg 3,"30.7543,76.7786",,CHANDIGARH,CHDTA,1994,994
995,18.1,59.7,OK,2026-01-15T08:30:00.000,CHD_S8_004,Sec 8/9 Road - Seg 4,"30.7564,76.7779",,CHANDIGARH,CHDTA,1995,995
996,16.6,65.1,OK,2026-01-15T08:30:00.000,CHD_S8_005,Sec 8/9 Road - Seg 5,"30.7586,76.7786",,CHANDIGARH,CHDTA,1996,996
997,18.5,58.4,OK,2026-01-15T08:30:00.000,CHD_S8_006,Sec 8/9 Road - Seg 6,"30.7607,76.7798",,CHANDIGARH,CHDTA,1997,997
998,18.8,57.4,OK,2026-01-15T08:30:00.000,CHD_S8_007,Sec 8/9 Road - Seg 7,"30.7629,76.7789",,CHANDIGARH,CHDTA,1998,998
999,19.8,54.5,OK,2026-01-15T08:30:00.000,CHD_S8_008,Sec 8/9 Road - Seg 8,"30.765,76.7797",,CHANDIGARH,CHDTA,1999,999
1000,18.5,58.4,OK,2026-01-15T08:30:00.000,CHD_S16_001,Sec 16/17 Road - Seg 1,"30.75,76.7857",,CHANDIGARH,CHDTA,2000,1000
1001,16.9,63.9,OK,2026-01-15T08:30:00.000,CHD_S16_002,Sec 16/17 Road - Seg 2,"30.7521,76.784",,CHANDIGARH,CHDTA,2001,1001
1002,17.1,63.2,OK,2026-01-15T08:30:00.000,CHD_S16_003,Sec 16/17 Road - Seg 3,"30.7543,76.7854",,CHANDIGARH,CHDTA,2002,1002
1003,12.2,88.5,SLOW,2026-01-15T08:30:00.000,CHD_S16_004,Sec 16/17 Road - Seg 4,"30.7564,76.7854",,CHANDIGARH,CHDTA,2003,1003
1004,19.4,55.7,OK,2026-01-15T08:30:00.000,CHD_S16_005,Sec 16/17 Road - Seg 5,"30.7586,76.7851",,CHANDIGARH,CHDTA,2004,1004
1005,18.6,58.1,OK,2026-01-15T08:30:00.000,CHD_S16_006,Sec 16/17 Road - Seg 6,"30.7607,76.7845",,CHANDIGARH,CHDTA,2005,1005
1006,14.1,76.6,SLOW,2026-01-15T08:30:00.000,CHD_S16_007,Sec 16/17 Road - Seg 7,"30.7629,76.7853",,CHANDIGARH,CHDTA,2006,1006
1007,13.4,80.6,SLOW,2026-01-15T08:30:00.000,CHD_S16_008,Sec 16/17 Road - Seg 8,"30.765,76.7842",,CHANDIGARH,CHDTA,2007,1007
1008,17.6,61.4,OK,2026-01-15T08:30:00.000,CHD_S22_001,Sec 22/23 Road - Seg 1,"30.75,76.7919",,CHANDIGARH,CHDTA,2008,1008
1009,14.5,74.5,SLOW,2026-01-15T08:30:00.000,CHD_S22_002,Sec 22/23 Road - Seg 2,"30.7521,76.7919",,CHANDIGARH,CHDTA,2009,1009
1010,14.7,73.5,SLOW,2026-01-15T08:30:00.000,CHD_S22_003,Sec 22/23 Road - Seg 3,"30.7543,76.7929",,CHANDIGARH,CHDTA,2010,1010
1011,12.0,90.0,SLOW,2026-01-15T08:30:00.000,CHD_S22_004,Sec 22/23 Road - Seg 4,"30.7564,76.7928",,CHANDIGARH,CHDTA,2011,1011
1012,19.0,56.8,OK,2026-01-15T08:30:00.000,CHD_S22_005,Sec 22/23 Road - Seg 5,"30.7586,76.7915",,CHANDIGARH,CHDTA,2012,1012
1013,16.5,65.5,OK,2026-01-15T08:30:00.000,CHD_S22_006,Sec 22/23 Road - Seg 6,"30.7607,76.792",,CHANDIGARH,CHDTA,2013,1013
1014,15.2,71.1,OK,2026-01-15T08:30:00.000,CHD_S22_007,Sec 22/23 Road - Seg 7,"30.7629,76.7914",,CHANDIGARH,CHDTA,2014,1014
1015,13.1,82.4,SLOW,2026-01-15T08:30:00.000,CHD_S22_008,Sec 22/23 Road - Seg 8,"30.765,76.7928",,CHANDIGARH,CHDTA,2015,1015
1016,17.1,63.2,OK,2026-01-15T08:30:00.000,CHD_S34_001,Sec 34/35 Road - Seg 1,"30.75,76.7997",,CHANDIGARH,CHDTA,2016,1016
1017,12.2,88.5,SLOW,2026-01-15T08:30:00.000,CHD_S34_002,Sec 34/35 Road - Seg 2,"30.7521,76.7986",,CHANDIGARH,CHDTA,2017,1017
1018,18.0,60.0,OK,2026-01-15T08:30:00.000,CHD_S34_003,Sec 34/35 Road - Seg 3,"30.7543,76.7993",,CHANDIGARH,CHDTA,2018,1018
1019,13.7,78.8,SLOW,2026-01-15T08:30:00.000,CHD_S34_004,Sec 34/35 Road - Seg 4,"30.7564,76.7992",,CHANDIGARH,CHDTA,2019,1019
1020,15.4,70.1,OK,2026-01-15T08:30:00.000,CHD_S34_005,Sec 34/35 Road - Seg 5,"30.7586,76.7983",,CHANDIGARH,CHDTA,2020,1020
1021,14.7,73.5,SLOW,2026-01-15T08:30:00.000,CHD_S34_006,Sec 34/35 Road - Seg 6,"30.7607,76.7995",,CHANDIGARH,CHDTA,2021,1021
1022,15.0,72.0,OK,2026-01-15T08:30:00.000,CHD_S34_007,Sec 34/35 Road - Seg 7,"30.7629,76.7991",,CHANDIGARH,CHDTA,2022,1022
1023,17.8,60.7,OK,2026-01-15T08:30:00.000,CHD_S34_008,Sec 34/35 Road - Seg 8,"30.765,76.7996",,CHANDIGARH,CHDTA,2023,1023
1024,18.2,59.3,OK,2026-01-15T08:30:00.000,CHD_EL_001,Elante Mall Approach - Seg 1,"30.7061,76.8016",,CHANDIGARH,CHDTA,2024,1024
1025,16.5,65.5,OK,2026-01-15T08:30:00.000,CHD_EL_002,Elante Mall Approach - Seg 2,"30.7071,76.8024",,CHANDIGARH,CHDTA,2025,1025
1026,12.7,85.0,SLOW,2026-01-15T08:30:00.000,CHD_EL_003,Elante Mall Approach - Seg 3,"30.7081,76.8032",,CHANDIGARH,CHDTA,2026,1026
1027,12.4,87.1,SLOW,2026-01-15T08:30:00.000,CHD_EL_004,Elante Mall Approach - Seg 4,"30.7091,76.804",,CHANDIGARH,CHDTA,2027,1027
1028,13.3,81.2,SLOW,2026-01-15T08:30:00.000,CHD_EL_005,Elante Mall Approach - Seg 5,"30.7101,76.8048",,CHANDIGARH,CHDTA,2028,1028
1029,16.9,63.9,OK,2026-01-15T08:30:00.000,CHD_IT_001,IT Park Approach - Seg 1,"30.727,76.801",,CHANDIGARH,CHDTA,2029,1029
1030,17.4,62.1,OK,2026-01-15T08:30:00.000,CHD_IT_002,IT Park Approach - Seg 2,"30.728,76.8018",,CHANDIGARH,CHDTA,2030,1030
1031,14.2,76.1,SLOW,2026-01-15T08:30:00.000,CHD_IT_003,IT Park Approach - Seg 3,"30.729,76.8026",,CHANDIGARH,CHDTA,2031,1031
1032,17.3,62.4,OK,2026-01-15T08:30:00.000,CHD_IT_004,IT Park Approach - Seg 4,"30.73,76.8034",,CHANDIGARH,CHDTA,2032,1032
1033,15.9,67.9,OK,2026-01-15T08:30:00.000,CHD_IT_005,IT Park Approach - Seg 5,"30.731,76.8042",,CHANDIGARH,CHDTA,2033,1033
1034,15.5,69.7,OK,2026-01-15T08:30:00.000,CHD_PG_001,PGI Hospital Approach - Seg 1,"30.7646,76.776",,CHANDIGARH,CHDTA,2034,1034
1035,14.2,76.1,SLOW,2026-01-15T08:30:00.000,CHD_PG_002,PGI Hospital Approach - Seg 2,"30.7654,76.7766",,CHANDIGARH,CHDTA,2035,1035
1036,18.0,60.0,OK,2026-01-15T08:30:00.000,CHD_PG_003,PGI Hospital Approach - Seg 3,"30.7662,76.7772",,CHANDIGARH,CHDTA,2036,1036
1037,12.9,83.7,SLOW,2026-01-15T08:30:00.000,CHD_PG_004,PGI Hospital Approach - Seg 4,"30.767,76.7778",,CHANDIGARH,CHDTA,2037,1037
1038,15.4,70.1,OK,2026-01-15T08:30:00.000,CHD_PG_005,PGI Hospital Approach - Seg 5,"30.7678,76.7784",,CHANDIGARH,CHDTA,2038,1038
1039,14.3,75.5,SLOW,2026-01-15T08:30:00.000,CHD_IB_001,ISBT Approach - Seg 1,"30.7226,76.7511",,CHANDIGARH,CHDTA,2039,1039
1040,17.4,62.1,OK,2026-01-15T08:30:00.000,CHD_IB_002,ISBT Approach - Seg 2,"30.7235,76.7521",,CHANDIGARH,CHDTA,2040,1040
1041,15.9,67.9,OK,2026-01-15T08:30:00.000,CHD_IB_003,ISBT Approach - Seg 3,"30.7244,76.7531",,CHANDIGARH,CHDTA,2041,1041
1042,17.3,62.4,OK,2026-01-15T08:30:00.000,CHD_IB_004,ISBT Approach - Seg 4,"30.7253,76.7541",,CHANDIGARH,CHDTA,2042,1042
1043,12.4,87.1,SLOW,2026-01-15T08:30:00.000,CHD_IB_005,ISBT Approach - Seg 5,"30.7262,76.7551",,CHANDIGARH,CHDTA,2043,1043
1044,15.2,71.1,OK,2026-01-15T08:30:00.000,CHD_RG_001,Rock Garden Approach - Seg 1,"30.745,76.814",,CHANDIGARH,CHDTA,2044,1044
1045,16.8,64.3,OK,2026-01-15T08:30:00.000,CHD_RG_002,Rock Garden Approach - Seg 2,"30.7462,76.815",,CHANDIGARH,CHDTA,2045,1045
1046,12.1,89.3,SLOW,2026-01-15T08:30:00.000,CHD_RG_003,Rock Garden Approach - Seg 3,"30.7474,76.816",,CHANDIGARH,CHDTA,2046,1046
1047,14.4,75.0,SLOW,2026-01-15T08:30:00.000,CHD_RS_001,Rose Garden Approach - Seg 1,"30.738,76.782",,CHANDIGARH,CHDTA,2047,1047
1048,13.7,78.8,SLOW,2026-01-15T08:30:00.000,CHD_RS_002,Rose Garden Approach - Seg 2,"30.739,76.7828",,CHANDIGARH,CHDTA,2048,1048
1049,13.1,82.4,SLOW,2026-01-15T08:30:00.000,CHD_RS_003,Rose Garden Approach - Seg 3,"30.74,76.7836",,CHANDIGARH,CHDTA,2049,1049
1050,14.0,77.1,SLOW,2026-01-15T08:30:00.000,CHD_RS_004,Rose Garden Approach - Seg 4,"30.741,76.7844",,CHANDIGARH,CHDTA,2050,1050
1051,14.6,74.0,SLOW,2026-01-15T08:35:00.000,CHD_MM_001,Madhya Marg - Sec 1 to 2,"30.765,76.7764",,CHANDIGARH,CHDTA,2051,1051
1052,12.1,89.3,SLOW,2026-01-15T08:35:00.000,CHD_MM_002,Madhya Marg - Sec 2 to 3,"30.7623,76.7747",,CHANDIGARH,CHDTA,2052,1052
1053,18.0,60.0,OK,2026-01-15T08:35:00.000,CHD_MM_003,Madhya Marg - Sec 3 to 4,"30.7595,76.7754",,CHANDIGARH,CHDTA,2053,1053
1054,13.4,80.6,SLOW,2026-01-15T08:35:00.000,CHD_MM_004,Madhya Marg - Sec 4 to 5,"30.7568,76.7752",,CHANDIGARH,CHDTA,2054,1054
1055,15.0,72.0,OK,2026-01-15T08:35:00.000,CHD_MM_005,Madhya Marg - Sec 5 to 6,"30.7541,76.7767",,CHANDIGARH,CHDTA,2055,1055
1056,17.6,61.4,OK,2026-01-15T08:35:00.000,CHD_MM_006,Madhya Marg - Sec 6 to 7,"30.7514,76.7765",,CHANDIGARH,CHDTA,2056,1056
1057,16.0,67.5,OK,2026-01-15T08:35:00.000,CHD_MM_007,Madhya Marg - Sec 7 to 8,"30.7486,76.7771",,CHANDIGARH,CHDTA,2057,1057
1058,18.7,57.8,OK,2026-01-15T08:35:00.000,CHD_MM_008,Madhya Marg - Sec 8 to 9,"30.7459,76.7748",,CHANDIGARH,CHDTA,2058,1058
1059,18.4,58.7,OK,2026-01-15T08:35:00.000,CHD_MM_009,Madhya Marg - Sec 9 to 10,"30.7432,76.7758",,CHANDIGARH,CHDTA,2059,1059
1060,12.6,85.7,SLOW,2026-01-15T08:35:00.000,CHD_MM_010,Madhya Marg - Sec 10 to 11,"30.7405,76.7747",,CHANDIGARH,CHDTA,2060,1060
1061,18.9,57.1,OK,2026-01-15T08:35:00.000,CHD_MM_011,Madhya Marg - Sec 11 to 12,"30.7377,76.7752",,CHANDIGARH,CHDTA,2061,1061
1062,12.3,87.8,SLOW,2026-01-15T08:35:00.000,CHD_MM_012,Madhya Marg - Sec 12 to 13,"30.735,76.776",,CHANDIGARH,CHDTA,2062,1062
1063,12.1,89.3,SLOW,2026-01-15T08:35:00.000,CHD_MM_013,Madhya Marg - Sec 13 to 14,"30.7323,76.7747",,CHANDIGARH,CHDTA,2063,1063
1064,19.4,55.7,OK,2026-01-15T08:35:00.000,CHD_MM_014,Madhya Marg - Sec 14 to 15,"30.7295,76.7752",,CHANDIGARH,CHDTA,2064,1064
1065,18.9,57.1,OK,2026-01-15T08:35:00.000,CHD_MM_015,Madhya Marg - Sec 15 to 16,"30.7268,76.7764",,CHANDIGARH,CHDTA,2065,1065
1066,16.6,65.1,OK,2026-01-15T08:35:00.000,CHD_MM_016,Madhya Marg - Sec 16 to 17,"30.7241,76.7761",,CHANDIGARH,CHDTA,2066,1066
1067,16.6,65.1,OK,2026-01-15T08:35:00.000,CHD_MM_017,Madhya Marg - Sec 17 to 18,"30.7214,76.7752",,CHANDIGARH,CHDTA,2067,1067
1068,17.7,61.0,OK,2026-01-15T08:35:00.000,CHD_MM_018,Madhya Marg - Sec 18 to 19,"30.7186,76.7762",,CHANDIGARH,CHDTA,2068,1068
1069,15.3,70.6,OK,2026-01-15T08:35:00.000,CHD_MM_019,Madhya Marg - Sec 19 to 20,"30.7159,76.7769",,CHANDIGARH,CHDTA,2069,1069
1070,12.9,83.7,SLOW,2026-01-15T08:35:00.000,CHD_MM_020,Madhya Marg - Sec 20 to 21,"30.7132,76.7746",,CHANDIGARH,CHDTA,2070,1070
1071,12.2,88.5,SLOW,2026-01-15T08:35:00.000,CHD_MM_021,Madhya Marg - Sec 21 to 22,"30.7105,76.7769",,CHANDIGARH,CHDTA,2071,1071
1072,14.6,74.0,SLOW,2026-01-15T08:35:00.000,CHD_MM_022,Madhya Marg - Sec 22 to 23,"30.7077,76.7766",,CHANDIGARH,CHDTA,2072,1072
1073,18.4,58.7,OK,2026-01-15T08:35:00.000,CHD_MM_023,Madhya Marg - Sec 23 to 24,"30.705,76.7756",,CHANDIGARH,CHDTA,2073,1073
1074,16.9,63.9,OK,2026-01-15T08:35:00.000,CHD_JM_001,Jan Marg - Seg 1,"30.7516,76.77",,CHANDIGARH,CHDTA,2074,1074
1075,18.7,57.8,OK,2026-01-15T08:35:00.000,CHD_JM_002,Jan Marg - Seg 2,"30.7596,76.773",,CHANDIGARH,CHDTA,2075,1075
1076,19.4,55.7,OK,2026-01-15T08:35:00.000,CHD_JM_003,Jan Marg - Seg 3,"30.7534,76.776",,CHANDIGARH,CHDTA,2076,1076
1077,12.7,85.0,SLOW,2026-01-15T08:35:00.000,CHD_JM_004,Jan Marg - Seg 4,"30.7509,76.779",,CHANDIGARH,CHDTA,2077,1077
1078,18.8,57.4,OK,2026-01-15T08:35:00.000,CHD_JM_005,Jan Marg - Seg 5,"30.751,76.782",,CHANDIGARH,CHDTA,2078,1078
1079,13.9,77.7,SLOW,2026-01-15T08:35:00.000,CHD_JM_006,Jan Marg - Seg 6,"30.7585,76.785",,CHANDIGARH,CHDTA,2079,1079
1080,16.7,64.7,OK,2026-01-15T08:35:00.000,CHD_JM_007,Jan Marg - Seg 7,"30.756,76.788",,CHANDIGARH,CHDTA,2080,1080
1081,16.2,66.7,OK,2026-01-15T08:35:00.000,CHD_JM_008,Jan Marg - Seg 8,"30.7581,76.791",,CHANDIGARH,CHDTA,2081,1081
1082,15.2,71.1,OK,2026-01-15T08:35:00.000,CHD_JM_009,Jan Marg - Seg 9,"30.7573,76.794",,CHANDIGARH,CHDTA,2082,1082
1083,14.5,74.5,SLOW,2026-01-15T08:35:00.000,CHD_JM_010,Jan Marg - Seg 10,"30.7554,76.797",,CHANDIGARH,CHDTA,2083,1083
1084,14.7,73.5,SLOW,2026-01-15T08:35:00.000,CHD_JM_011,Jan Marg - Seg 11,"30.7597,76.8",,CHANDIGARH,CHDTA,2084,1084
1085,14.7,73.5,SLOW,2026-01-15T08:35:00.000,CHD_JM_012,Jan Marg - Seg 12,"30.7538,76.803",,CHANDIGARH,CHDTA,2085,1085
1086,13.3,81.2,SLOW,2026-01-15T08:35:00.000,CHD_JM_013,Jan Marg - Seg 13,"30.7555,76.806",,CHANDIGARH,CHDTA,2086,1086
1087,16.1,67.1,OK,2026-01-15T08:35:00.000,CHD_JM_014,Jan Marg - Seg 14,"30.7583,76.809",,CHANDIGARH,CHDTA,2087,1087
1088,12.9,83.7,SLOW,2026-01-15T08:35:00.000,CHD_JM_015,Jan Marg - Seg 15,"30.7562,76.812",,CHANDIGARH,CHDTA,2088,1088
1089,16.1,67.1,OK,2026-01-15T08:35:00.000,CHD_JM_016,Jan Marg - Seg 16,"30.7586,76.815",,CHANDIGARH,CHDTA,2089,1089
1090,19.2,56.2,OK,2026-01-15T08:35:00.000,CHD_DM_001,Dakshin Marg - Seg 1,"30.7208,76.77",,CHANDIGARH,CHDTA,2090,1090
1091,14.8,73.0,SLOW,2026-01-15T08:35:00.000,CHD_DM_002,Dakshin Marg - Seg 2,"30.722,76.7733",,CHANDIGARH,CHDTA,2091,1091
1092,17.8,60.7,OK,2026-01-15T08:35:00.000,CHD_DM_003,Dakshin Marg - Seg 3,"30.7155,76.7767",,CHANDIGARH,CHDTA,2092,1092
1093,18.6,58.1,OK,2026-01-15T08:35:00.000,CHD_DM_004,Dakshin Marg - Seg 4,"30.7173,76.78",,CHANDIGARH,CHDTA,2093,1093
1094,18.5,58.4,OK,2026-01-15T08:35:00.000,CHD_DM_005,Dakshin Marg - Seg 5,"30.7179,76.7833",,CHANDIGARH,CHDTA,2094,1094
1095,13.9,77.7,SLOW,2026-01-15T08:35:00.000,CHD_DM_006,Dakshin Marg - Seg 6,"30.7158,76.7867",,CHANDIGARH,CHDTA,2095,1095
1096,13.2,81.8,SLOW,2026-01-15T08:35:00.000,CHD_DM_007,Dakshin Marg - Seg 7,"30.7173,76.79",,CHANDIGARH,CHDTA,2096,1096
1097,13.6,79.4,SLOW,2026-01-15T08:35:00.000,CHD_DM_008,Dakshin Marg - Seg 8,"30.716,76.7933",,CHANDIGARH,CHDTA,2097,1097
1098,16.8,64.3,OK,2026-01-15T08:35:00.000,CHD_DM_009,Dakshin Marg - Seg 9,"30.7178,76.7967",,CHANDIGARH,CHDTA,2098,1098
1099,18.1,59.7,OK,2026-01-15T08:35:00.000,CHD_DM_010,Dakshin Marg - Seg 10,"30.7214,76.8",,CHANDIGARH,CHDTA,2099,1099
1100,17.2,62.8,OK,2026-01-15T08:35:00.000,CHD_DM_011,Dakshin Marg - Seg 11,"30.7186,76.8033",,CHANDIGARH,CHDTA,2100,1100
1101,13.4,80.6,SLOW,2026-01-15T08:35:00.000,CHD_DM_012,Dakshin Marg - Seg 12,"30.7187,76.8067",,CHANDIGARH,CHDTA,2101,1101
1102,18.2,59.3,OK,2026-01-15T08:35:00.000,CHD_DM_013,Dakshin Marg - Seg 13,"30.7171,76.81",,CHANDIGARH,CHDTA,2102,1102
1103,16.0,67.5,OK,2026-01-15T08:35:00.000,CHD_DM_014,Dakshin Marg - Seg 14,"30.7177,76.8133",,CHANDIGARH,CHDTA,2103,1103
1104,18.0,60.0,OK,2026-01-15T08:35:00.000,CHD_DM_015,Dakshin Marg - Seg 15,"30.7244,76.8167",,CHANDIGARH,CHDTA,2104,1104
1105,18.1,59.7,OK,2026-01-15T08:35:00.000,CHD_DM_016,Dakshin Marg - Seg 16,"30.7215,76.82",,CHANDIGARH,CHDTA,2105,1105
1106,15.6,69.2,OK,2026-01-15T08:35:00.000,CHD_HM_001,Himalaya Marg - Seg 1,"30.723,76.75",,CHANDIGARH,CHDTA,2106,1106
1107,19.4,55.7,OK,2026-01-15T08:35:00.000,CHD_HM_002,Himalaya Marg - Seg 2,"30.7209,76.7532",,CHANDIGARH,CHDTA,2107,1107
1108,16.5,65.5,OK,2026-01-15T08:35:00.000,CHD_HM_003,Himalaya Marg - Seg 3,"30.7236,76.7564",,CHANDIGARH,CHDTA,2108,1108
1109,17.1,63.2,OK,2026-01-15T08:35:00.000,CHD_HM_004,Himalaya Marg - Seg 4,"30.7208,76.7595",,CHANDIGARH,CHDTA,2109,1109
1110,17.0,63.5,OK,2026-01-15T08:35:00.000,CHD_HM_005,Himalaya Marg - Seg 5,"30.7219,76.7627",,CHANDIGARH,CHDTA,2110,1110
1111,18.9,57.1,OK,2026-01-15T08:35:00.000,CHD_HM_006,Himalaya Marg - Seg 6,"30.7249,76.7659",,CHANDIGARH,CHDTA,2111,1111
1112,17.0,63.5,OK,2026-01-15T08:35:00.000,CHD_HM_007,Himalaya Marg - Seg 7,"30.7232,76.7691",,CHANDIGARH,CHDTA,2112,1112
1113,13.2,81.8,SLOW,2026-01-15T08:35:00.000,CHD_HM_008,Himalaya Marg - Seg 8,"30.7228,76.7723",,CHANDIGARH,CHDTA,2113,1113
1114,12.5,86.4,SLOW,2026-01-15T08:35:00.000,CHD_HM_009,Himalaya Marg - Seg 9,"30.7234,76.7755",,CHANDIGARH,CHDTA,2114,1114
1115,15.5,69.7,OK,2026-01-15T08:35:00.000,CHD_HM_010,Himalaya Marg - Seg 10,"30.7242,76.7786",,CHANDIGARH,CHDTA,2115,1115
1116,14.4,75.0,SLOW,2026-01-15T08:35:00.000,CHD_HM_011,Himalaya Marg - Seg 11,"30.7239,76.7818",,CHANDIGARH,CHDTA,2116,1116
1117,14.2,76.1,SLOW,2026-01-15T08:35:00.000,CHD_HM_012,Himalaya Marg - Seg 12,"30.7211,76.785",,CHANDIGARH,CHDTA,2117,1117
1118,12.4,87.1,SLOW,2026-01-15T08:35:00.000,CHD_VP_001,Vidhya Path - Seg 1,"30.7453,76.76",,CHANDIGARH,CHDTA,2118,1118
1119,16.1,67.1,OK,2026-01-15T08:35:00.000,CHD_VP_002,Vidhya Path - Seg 2,"30.7482,76.7641",,CHANDIGARH,CHDTA,2119,1119
1120,14.5,74.5,SLOW,2026-01-15T08:35:00.000,CHD_VP_003,Vidhya Path - Seg 3,"30.7477,76.7682",,CHANDIGARH,CHDTA,2120,1120
1121,15.6,69.2,OK,2026-01-15T08:35:00.000,CHD_VP_004,Vidhya Path - Seg 4,"30.7471,76.7723",,CHANDIGARH,CHDTA,2121,1121
1122,12.5,86.4,SLOW,2026-01-15T08:35:00.000,CHD_VP_005,Vidhya Path - Seg 5,"30.7544,76.7764",,CHANDIGARH,CHDTA,2122,1122
1123,18.7,57.8,OK,2026-01-15T08:35:00.000,CHD_VP_006,Vidhya Path - Seg 6,"30.7538,76.7805",,CHANDIGARH,CHDTA,2123,1123
1124,12.6,85.7,SLOW,2026-01-15T08:35:00.000,CHD_VP_007,Vidhya Path - Seg 7,"30.7481,76.7845",,CHANDIGARH,CHDTA,2124,1124
1125,18.9,57.1,OK,2026-01-15T08:35:00.000,CHD_VP_008,Vidhya Path - Seg 8,"30.7516,76.7886",,CHANDIGARH,CHDTA,2125,1125
1126,18.8,57.4,OK,2026-01-15T08:35:00.000,CHD_VP_009,Vidhya Path - Seg 9,"30.749,76.7927",,CHANDIGARH,CHDTA,2126,1126
1127,16.9,63.9,OK,2026-01-15T08:35:00.000,CHD_VP_010,Vidhya Path - Seg 10,"30.7541,76.7968",,CHANDIGARH,CHDTA,2127,1127
1128,16.1,67.1,OK,2026-01-15T08:35:00.000,CHD_VP_011,Vidhya Path - Seg 11,"30.7496,76.8009",,CHANDIGARH,CHDTA,2128,1128
1129,15.7,68.8,OK,2026-01-15T08:35:00.000,CHD_VP_012,Vidhya Path - Seg 12,"30.7476,76.805",,CHANDIGARH,CHDTA,2129,1129
1130,16.4,65.9,OK,2026-01-15T08:35:00.000,CHD_PM_001,Purv Marg - Seg 1,"30.7125,76.79",,CHANDIGARH,CHDTA,2130,1130
1131,18.3,59.0,OK,2026-01-15T08:35:00.000,CHD_PM_002,Purv Marg - Seg 2,"30.7156,76.7936",,CHANDIGARH,CHDTA,2131,1131
1132,19.2,56.2,OK,2026-01-15T08:35:00.000,CHD_PM_003,Purv Marg - Seg 3,"30.7126,76.7973",,CHANDIGARH,CHDTA,2132,1132
1133,15.6,69.2,OK,2026-01-15T08:35:00.000,CHD_PM_004,Purv Marg - Seg 4,"30.7158,76.8009",,CHANDIGARH,CHDTA,2133,1133
1134,18.5,58.4,OK,2026-01-15T08:35:00.000,CHD_PM_005,Purv Marg - Seg 5,"30.719,76.8045",,CHANDIGARH,CHDTA,2134,1134
1135,17.2,62.8,OK,2026-01-15T08:35:00.000,CHD_PM_006,Purv Marg - Seg 6,"30.714,76.8082",,CHANDIGARH,CHDTA,2135,1135
1136,14.6,74.0,SLOW,2026-01-15T08:35:00.000,CHD_PM_007,Purv Marg - Seg 7,"30.7122,76.8118",,CHANDIGARH,CHDTA,2136,1136
1137,15.8,68.4,OK,2026-01-15T08:35:00.000,CHD_PM_008,Purv Marg - Seg 8,"30.72,76.8155",,CHANDIGARH,CHDTA,2137,1137
1138,13.2,81.8,SLOW,2026-01-15T08:35:00.000,CHD_PM_009,Purv Marg - Seg 9,"30.7151,76.8191",,CHANDIGARH,CHDTA,2138,1138
1139,12.5,86.4,SLOW,2026-01-15T08:35:00.000,CHD_PM_010,Purv Marg - Seg 10,"30.7109,76.8227",,CHANDIGARH,CHDTA,2139,1139
1140,12.8,84.4,SLOW,2026-01-15T08:35:00.000,CHD_PM_011,Purv Marg - Seg 11,"30.7105,76.8264",,CHANDIGARH,CHDTA,2140,1140
